player_id,player_name,player_slug,position,current_price,fantasy_price,current_status,price_increment,real_team_id,real_team_name,match_id,match_date,match_date_iso,match_status,round_id,round_name,round_short,round_part,home_team_id,home_team_name,home_score,away_team_id,away_team_name,away_score,is_home,points_selected,events_json,star_json,raw_stats_json,points_as,points_sofascore,points_average,points_stats,points_social,goals,assists,yellowCard,redCard,secondYellowCard,ownGoal,penaltyMissed,penaltySave,goalsConceded,cleanSheet,minutesPlayed,picas,sofascore,home,away,win,draw,lost
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46423,1776106800,2026-04-13T19:00:00+00:00,finished,4514,Jornada 31,J31,,10,Levante,1,8,Getafe,0,False,10,"[{""type"":12,""period"":""secondTime"",""metadata"":61},{""type"":12,""period"":""secondTime"",""metadata"":92}]","[1,5,6]","{""pos1"":true,""price"":5290000,""score1"":10,""score2"":11,""score5"":11,""score3"":8,""score6"":10,""roundPhase"":31,""away"":true,""homeScore"":1,""awayScore"":0,""lost"":true,""mvp"":true,""cleanSheet"":false,""savedPenalties"":2,""minutesPlayed"":90,""picas"":3,""sofascore"":8.2}",10,11,11,8,10,,,,,,,,,,False,90,3,8.2,,True,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46441,1776880800,2026-04-22T18:00:00+00:00,finished,4516,Jornada 33,J33,,13,Real Sociedad,0,8,Getafe,1,False,6,[],,"{""pos1"":true,""price"":5740000,""score1"":6,""score2"":8,""score5"":7,""score3"":7,""score6"":6,""roundPhase"":33,""away"":true,""homeScore"":0,""awayScore"":1,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":2,""sofascore"":7.7}",6,8,7,7,6,,,,,,,,,,True,90,2,7.7,,True,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46435,1777126500,2026-04-25T14:15:00+00:00,finished,4515,Jornada 32,J32,,8,Getafe,0,3,Barcelona,2,True,2,[],,"{""pos1"":true,""price"":5860000,""score1"":2,""score2"":-1,""score5"":1,""score3"":0,""score6"":2,""roundPhase"":32,""home"":true,""homeScore"":0,""awayScore"":2,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":5.9}",2,-1,1,0,2,,,,,,,,,,False,90,1,5.9,True,,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46456,1777817700,2026-05-03T14:15:00+00:00,finished,4517,Jornada 34,J34,,8,Getafe,0,70,Rayo Vallecano,2,True,2,[],,"{""pos1"":true,""price"":6010000,""score1"":2,""score2"":1,""score5"":2,""score3"":2,""score6"":4,""roundPhase"":34,""home"":true,""homeScore"":0,""awayScore"":2,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.3}",2,1,2,2,4,,,,,,,,,,False,90,1,6.3,True,,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46464,1778430600,2026-05-10T16:30:00+00:00,finished,4518,Jornada 35,J35,,779,Real Oviedo,0,8,Getafe,0,False,6,[],,"{""pos1"":true,""price"":5950000,""score1"":6,""score2"":11,""score5"":9,""score3"":7,""score6"":5,""roundPhase"":35,""away"":true,""homeScore"":0,""awayScore"":0,""tie"":true,""mvp"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":2,""sofascore"":8.4}",6,11,9,7,5,,,,,,,,,,True,90,2,8.4,,True,,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46477,1778700600,2026-05-13T19:30:00+00:00,finished,4519,Jornada 36,J36,,8,Getafe,3,465,Mallorca,1,True,2,[],,"{""pos1"":true,""price"":5990000,""score1"":2,""score2"":2,""score5"":2,""score3"":0,""score6"":5,""roundPhase"":36,""home"":true,""homeScore"":3,""awayScore"":1,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.4}",2,2,2,0,5,,,,,,,,,,False,90,1,6.4,True,,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46487,1779037200,2026-05-17T17:00:00+00:00,finished,4520,Jornada 37,J37,,75,Elche,1,8,Getafe,0,False,2,[],,"{""pos1"":true,""price"":6100000,""score1"":2,""score2"":1,""score5"":2,""score3"":1,""score6"":3,""roundPhase"":37,""away"":true,""homeScore"":1,""awayScore"":0,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.2}",2,1,2,1,3,,,,,,,,,,False,90,1,6.2,,True,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46495,1779562800,2026-05-23T19:00:00+00:00,finished,4521,Jornada 38,J38,,8,Getafe,1,93,Osasuna,0,True,6,[],[6],"{""pos1"":true,""price"":6250000,""score1"":6,""score2"":9,""score5"":8,""score3"":8,""score6"":6,""roundPhase"":38,""home"":true,""homeScore"":1,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":2,""sofascore"":7.9}",6,9,8,8,6,,,,,,,,,,True,90,2,7.9,True,,True,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46126,1755365400,2025-08-16T17:30:00+00:00,finished,4484,Jornada 1,J1,,465,Mallorca,0,3,Barcelona,3,False,6,[],[3],"{""pos2"":true,""price"":2780000,""score1"":6,""score2"":6,""score5"":6,""score3"":9,""score6"":5,""roundPhase"":1,""away"":true,""homeScore"":0,""awayScore"":3,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":2,""sofascore"":7.3}",6,6,6,9,5,,,,,,,,,,True,90,2,7.3,,True,True,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46136,1755977400,2025-08-23T19:30:00+00:00,finished,4485,Jornada 2,J2,,10,Levante,2,3,Barcelona,3,False,2,"[{""type"":4,""period"":""secondTime"",""metadata"":85}]",,"{""pos2"":true,""price"":3390000,""score1"":2,""score2"":3,""score5"":3,""score3"":5,""score6"":3,""roundPhase"":2,""away"":true,""homeScore"":2,""awayScore"":3,""win"":true,""cleanSheet"":false,""minutesPlayed"":85,""picas"":1,""sofascore"":6.6}",2,3,3,5,3,,,,,,,,,,False,85,1,6.6,,True,True,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46147,1756668600,2025-08-31T19:30:00+00:00,finished,4486,Jornada 3,J3,,70,Rayo Vallecano,1,3,Barcelona,1,False,2,[],,"{""pos2"":true,""price"":3610000,""score1"":2,""score2"":4,""score5"":3,""score3"":2,""score6"":4,""roundPhase"":3,""away"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.9}",2,4,3,2,4,,,,,,,,,,False,90,1,6.9,,True,,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46157,1757876400,2025-09-14T19:00:00+00:00,finished,4487,Jornada 4,J4,,3,Barcelona,6,18,Valencia,0,True,6,[],,"{""pos2"":true,""price"":3390000,""score1"":6,""score2"":7,""score5"":7,""score3"":6,""score6"":6,""roundPhase"":4,""home"":true,""homeScore"":6,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":2,""sofascore"":7.5}",6,7,7,6,6,,,,,,,,,,True,90,2,7.5,True,,True,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46168,1758481200,2025-09-21T19:00:00+00:00,finished,4488,Jornada 5,J5,,3,Barcelona,3,8,Getafe,0,True,10,[],"[1,2,5]","{""pos2"":true,""price"":3720000,""score1"":10,""score2"":9,""score5"":10,""score3"":8,""score6"":6,""roundPhase"":5,""home"":true,""homeScore"":3,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":3,""sofascore"":7.9}",10,9,10,8,6,,,,,,,,,,True,90,3,7.9,True,,True,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46175,1758828600,2025-09-25T19:30:00+00:00,finished,4710,Jornada 6 (aplazada),J6,2,779,Real Oviedo,1,3,Barcelona,3,False,15,"[{""type"":1,""period"":""secondTime"",""metadata"":56}]",,"{""pos2"":true,""price"":4050000,""score1"":15,""score2"":12,""score5"":14,""score3"":8,""score6"":13,""roundPhase"":6,""away"":true,""homeScore"":1,""awayScore"":3,""win"":true,""mvp"":true,""cleanSheet"":false,""goals"":1,""minutesPlayed"":90,""picas"":3,""sofascore"":7.5}",15,12,14,8,13,1,,,,,,,,,False,90,3,7.5,,True,True,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46188,1759077000,2025-09-28T16:30:00+00:00,finished,4490,Jornada 7,J7,,3,Barcelona,2,13,Real Sociedad,1,True,6,"[{""type"":5,""period"":""secondTime"",""metadata"":78}]",,"{""pos2"":true,""price"":4500000,""score1"":6,""score2"":3,""score5"":5,""score3"":0,""score6"":4,""roundPhase"":7,""home"":true,""homeScore"":2,""awayScore"":1,""win"":true,""cleanSheet"":true,""minutesPlayed"":12,""picas"":2,""sofascore"":6.7}",6,3,5,0,4,,,,,,,,,,True,12,2,6.7,True,,True,,
20,Eric García,eric-garcia,2,11660000,18000000,ok,0,3,Barcelona,46191,1759673700,2025-10-05T14:15:00+00:00,finished,4491,Jornada 8,J8,,17,Sevilla,4,3,Barcelona,1,False,6,"[{""type"":5,""period"":""secondTime"",""metadata"":45}]",,"{""pos2"":true,""price"":5260000,""score1"":6,""score2"":2,""score5"":4,""score3"":5,""score6"":2,""roundPhase"":8,""away"":true,""homeScore"":4,""awayScore"":1,""lost"":true,""cleanSheet"":false,""minutesPlayed"":45,""picas"":2,""sofascore"":6.5}",6,2,4,5,2,,,,,,,,,,False,45,2,6.5,,True,,,True
